file source,DatasetID,MicroplasticID,Scientist,Photo,Colour,SizeMM,Type,FTIR_Plastic,"FTIR_Plastic_Probability score >0,4",FTIR_Polymer,"FTIR_Polymer_Probability score >0,4",FTIR_Polymer_full,FTIR_Polymer_standardised,Match FTIR %,FTIR_MethodUsed,Info
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7034,na,lisa zanetti_cnr,na,grey,4.4,fragments,yes,NA,not identified,NA,unidentified,undefined plastic,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7035,na,lisa zanetti_cnr,na,grey,2.19,fragments,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7036,na,lisa zanetti_cnr,na,white,2.2,fragments,yes,NA,not identified,NA,unidentified,undefined plastic,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7037,na,lisa zanetti_cnr,na,white,2.69,fragments,yes,NA,not identified,NA,unidentified,undefined plastic,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,transparent,4.69,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,transparent,4.36,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,transparent,4.1,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,transparent,4.08,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,transparent,4.2,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,transparent,4.15,pellets,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,transparent,4.73,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,transparent,4.25,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,grey,2.89,fragments,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,white,5,fragments,yes,NA,cellulose,NA,cellulose,natural fibres,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,red,2.52,fragments,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,transparent,1.2,fragments,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,transparent,4.23,fragments,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7199,na,lisa zanetti_cnr,na,grey,3.53,fragments,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.4,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4,pellets,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.22,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.02,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.04,pellets,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.3,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.3,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.67,pellets,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.11,pellets,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.4,pellets,yes,NA,ps (polystyrene),NA,polypropylene glycol monostearate,to be determined,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,3.89,pellets,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.23,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.1,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.05,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,3.9,pellets,yes,NA,pp (polypropylene),NA,polypropylene,polypropylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,3.89,pellets,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
italy_verified_data_plasticpirates_autumn2023_unknown_ids_micro_removed.xlsx,it_7202,na,lisa zanetti_cnr,na,transparent,4.17,pellets,yes,NA,pe (polyethylene),NA,polyethylene,polyethylene,NA,analysis were performwd with a perkinelmer spectrum two spectrophotometer. ir spectra were recorded in atr mode(range of 500–4000 cm−1 resolution of 4 cm−1). a  similarity treashold ≥ 70%  with standard spectra was used for polymer identification,na
